"logFC" "logCPM" "PValue" "FDR"
"ENSG00000116299.12" 0.883858326064809 5.02316288499212 0.01631489573306 0.261729438992835
"ENSG00000105447.8" 0.683295778810963 6.23245997212526 0.0163182203884989 0.261729438992835
"ENSG00000172927.3" 1.38284081526329 2.20657437987684 0.0163693657962433 0.262219097685666
"ENSG00000172748.8" 1.38542311666429 2.52671857223516 0.0165769409449938 0.265210203621856
"ENSG00000177570.9" -1.01064714006402 4.90308757420599 0.0166059937184142 0.265341248875013
"ENSG00000164823.5" -0.583465126640091 7.64269607236693 0.0166434895698476 0.265606704942147
"ENSG00000267179.1" -2.39854086425403 2.15432586076887 0.0167968751048965 0.2677186146105
"ENSG00000160211.11" 0.768364016423623 8.83945613236495 0.0169504219104845 0.269769261668131
"ENSG00000074590.9" -0.664275948892143 6.0101668963595 0.0169736442253901 0.269769261668131
"ENSG00000133962.3" -1.14811847573162 3.54186941975273 0.0170115650799377 0.269769261668131
"ENSG00000164778.4" 1.14133087926128 3.46758192955254 0.0170181508101583 0.269769261668131
"ENSG00000129474.11" -0.99639036904069 4.14197472428657 0.0170315840175729 0.269769261668131
"ENSG00000124171.4" 0.547730608421484 8.72818714550143 0.0170690827261275 0.270017308154081
"ENSG00000108588.9" 0.868207213631583 8.77925361416112 0.0170897030477266 0.270017308154081
"ENSG00000126705.9" 1.22758117406216 3.61500185770123 0.0171359194080602 0.270411611601883
"ENSG00000203832.6" -1.0768873203984 4.4864891841597 0.0172208971031115 0.271415849138135
"ENSG00000140481.9" -1.4299872540611 1.22962205651006 0.0175704414714822 0.27658223400468
"ENSG00000213906.5" -1.5173762200728 1.97144534825113 0.0176509103770749 0.277472519086443
"ENSG00000140941.8" -0.746219968594157 7.20953227430583 0.0176706298026589 0.277472519086443
"ENSG00000117597.13" 0.77777183149586 5.14128840094186 0.017734280343581 0.277958556341207
"ENSG00000054967.8" 0.852478358127908 4.90842277310878 0.0177452903332857 0.277958556341207
"ENSG00000104880.13" 0.733410043282083 5.21787365886602 0.0178553718685928 0.279078097516982
"ENSG00000104885.13" 0.532145100826702 6.74801055363473 0.017860647171855 0.279078097516982
"ENSG00000012211.8" 0.987731004686305 4.05802509667465 0.0179083738376403 0.279356711961459
"ENSG00000051825.10" 0.907045519219629 5.46260659614254 0.0179316605059132 0.279356711961459
"ENSG00000103356.11" 1.04580837166137 4.8244453744867 0.0179634786911964 0.279356711961459
"ENSG00000080709.10" -1.43820686660934 1.78589732740946 0.0179726682342898 0.279356711961459
"ENSG00000196850.4" 0.670460687116323 5.82547945725076 0.0179882968076448 0.279356711961459
"ENSG00000167986.9" 0.709935023085488 9.60165217417131 0.0180865993859572 0.280273643883088
"ENSG00000135773.8" 1.38490801515813 1.05877777118662 0.01809141140247 0.280273643883088
"ENSG00000149256.10" -1.52900703499251 1.3303104087182 0.0182301234277987 0.282079002284881
"ENSG00000171206.9" 0.610279271896198 6.58021912950841 0.0183502717652253 0.283292403441595
"ENSG00000134595.6" 1.28800169147967 1.76408764803072 0.0183530891135997 0.283292403441595
"ENSG00000273217.1" -1.7573109986518 1.99748772113407 0.0184353834180335 0.28421774750784
"ENSG00000164463.8" -0.981252549336677 4.58729126021064 0.0185385255701426 0.285461872550416
"ENSG00000123607.10" -0.935976982417501 4.39419612663655 0.0185761219982163 0.285694916197477
"ENSG00000163946.9" -0.766246060560604 6.21245741889271 0.018664186368507 0.286536892360234
"ENSG00000129691.11" -0.762650998334467 6.07655988338512 0.0186759245040203 0.286536892360234
"ENSG00000187010.14" -1.84617182057198 0.655666881995044 0.0187754434026117 0.287485947821076
"ENSG00000151576.6" 0.787428344849673 5.07853413268404 0.0187829878637718 0.287485947821076
"ENSG00000121486.7" -1.03782497865963 3.76095834973248 0.0189857845037923 0.290239939453865
"ENSG00000150401.10" -1.02768504688017 4.75532461629164 0.0190085596009961 0.290239939453865
"ENSG00000102081.9" -0.565018622966817 6.47086340220846 0.0191901561670123 0.292661386436726
"ENSG00000181856.10" 1.49545424454082 0.85499777838874 0.0192888135989034 0.29368275162387
"ENSG00000125970.7" -0.806356890658543 8.03899793310064 0.0193033084643097 0.29368275162387
"ENSG00000168769.8" 0.611082147020128 6.19441711448255 0.0193296439646621 0.29373206880112
"ENSG00000162434.7" 0.528101553554186 7.98996542006669 0.0193948296063816 0.294370928118816
"ENSG00000247077.2" 0.572222697517724 6.52833625571061 0.0196814866746856 0.298244631013848
"ENSG00000139220.12" -1.37471164994246 1.94455502377126 0.0196969486635453 0.298244631013848
"ENSG00000213638.4" 1.2879220369069 3.32667102673608 0.0199160889923024 0.301204204391313
"ENSG00000152104.7" -0.912037766849827 4.83546778094631 0.0199488070482798 0.301340708844502
"ENSG00000180376.12" -1.56906630639623 3.06534322959725 0.0201946323403696 0.304692204907665
"ENSG00000169255.9" 0.785977878251597 4.96634111652944 0.0203070112725026 0.306024735041422
"ENSG00000075539.9" 0.533239138107569 6.95195431016364 0.0204759830876333 0.308205951351016
"ENSG00000138028.10" -1.40479115081181 2.03069812144114 0.0206237149840269 0.310062684257493
"ENSG00000117877.6" 1.28411063336886 3.67419834052572 0.0206756561154312 0.310476588113542
"ENSG00000135837.11" -0.545445974379422 7.24908722407214 0.0208197465561131 0.312271646753776
"ENSG00000171017.6" 0.966411034770586 4.21359109315819 0.0209050277265356 0.313181445999772
"ENSG00000054965.6" -0.929004714066891 6.21302186614521 0.0210332675544301 0.314369056659167
"ENSG00000133816.9" 1.20564685519561 2.82916418921812 0.0210404354181461 0.314369056659167
"ENSG00000115364.9" -0.995170635811577 6.36121506276461 0.0210584508431174 0.314369056659167
"ENSG00000164070.7" 0.822555939076309 4.80328460022278 0.021129091468383 0.31505382694767
"ENSG00000131941.3" 0.525680563303131 6.86514097209404 0.0211624626099181 0.315181922641157
"ENSG00000187147.13" -0.824461962058307 6.05566881784025 0.0212220480363885 0.315386865589457
"ENSG00000197785.9" 0.618491888043155 5.98766965012893 0.0212258162547823 0.315386865589457
"ENSG00000162139.5" 1.11156617149154 3.35117169704047 0.0212935236621405 0.316023719321779
"ENSG00000172890.7" 0.536531884763374 6.90336322297533 0.0213624918539772 0.316677778427432
"ENSG00000105325.9" 0.658083015920417 5.52462507019069 0.0214096209126386 0.317006948065018
"ENSG00000108883.8" -0.755641473461105 7.18035650111581 0.0217136976161527 0.321135488348658
"ENSG00000125812.11" 0.735886424200838 5.16521574037206 0.0218089348242274 0.322169386793667
"ENSG00000115946.3" 0.999523983572437 3.83592102148436 0.0218547242477207 0.322405538462665
"ENSG00000125246.11" -1.336069390615 1.65611660510726 0.021885075897981 0.322405538462665
"ENSG00000174796.8" -1.51694684893325 4.40109304415583 0.0219009658960408 0.322405538462665
"ENSG00000091164.8" -0.739595392182968 6.19941358639496 0.0219641957724425 0.322962550323349
"ENSG00000138293.15" 0.544887884812099 7.32771004977909 0.0220773344782812 0.324212164989094
"ENSG00000178177.10" 0.726998053658264 5.20468789295864 0.0221001609439063 0.324212164989094
"ENSG00000228716.2" -0.800004187769411 7.2377667751508 0.0222123194956995 0.325482133255532
"ENSG00000178105.5" 0.943307790075494 4.17453935875359 0.0222681725636139 0.325925071158349
"ENSG00000186834.2" -1.47533031021817 6.00721327889916 0.0223329050256687 0.326496803472966
"ENSG00000198231.8" 0.72993214565387 8.83574678198222 0.0223616319456594 0.326536637324085
"ENSG00000111780.8" -1.35816207786689 2.35458896328064 0.0223869760002046 0.326536637324085
"ENSG00000163788.9" -1.12423682245722 3.33387513529747 0.022442285997825 0.326968425665907
"ENSG00000123595.5" -0.701736118499274 5.31571449682729 0.0224799575324627 0.327142539880312
"ENSG00000166012.10" 0.690201930879571 5.50672503488501 0.0226608377814423 0.329248578810434
"ENSG00000162377.4" 0.768563197626052 4.92937187814589 0.0226764490162702 0.329248578810434
"ENSG00000119900.7" -0.543631735351971 6.64668168164049 0.0227741410749691 0.330289966171644
"ENSG00000033050.3" 0.523071326724153 6.82482962962117 0.0229104255613275 0.331635349897448
"ENSG00000151062.10" 1.24153887076395 1.90747083265842 0.0229190559446385 0.331635349897448
"ENSG00000072201.9" -1.07067399580174 3.67894103105402 0.0229743325615169 0.332057427102197
"ENSG00000044459.10" -1.29666316697201 1.24995212745295 0.0230128701554728 0.332236884798477
"ENSG00000150867.9" 0.604214836401458 6.05457780359025 0.0230550504566044 0.332468465711509
"ENSG00000136891.9" 0.563890249396577 6.19415774126452 0.0231335321857689 0.333222418879721
"ENSG00000140650.7" 0.526327742959185 6.7338886184661 0.0232022424591806 0.333834074477736
"ENSG00000132661.3" 0.797557317514013 4.80401837963863 0.0232614330718439 0.334302240252785
"ENSG00000095951.12" -0.928716823906532 4.13060534582824 0.023287348444372 0.334302240252785
"ENSG00000178397.8" -1.81418906477939 3.24759165430829 0.0233760240804661 0.334939573587489
"ENSG00000137819.9" -1.36050739582896 3.45922403441309 0.023419240558448 0.334939573587489
"ENSG00000158186.8" -1.29202962371234 1.70011278072528 0.0234297215268543 0.334939573587489
"ENSG00000137054.11" 0.805516363999065 4.76434261888486 0.0234422969666249 0.334939573587489
"ENSG00000133316.11" 0.660254411024726 5.60150666828605 0.023463413795617 0.334939573587489
"ENSG00000136718.5" 0.550462414832787 6.24709282887785 0.0234967627668883 0.335039602726516
"ENSG00000182667.10" 1.20956529918007 2.57858080304642 0.0235875773300601 0.335957890325907
"ENSG00000114541.10" -1.16578563045826 2.92157726172464 0.0236746317450197 0.33673193849032
"ENSG00000141738.9" -0.90978275025216 4.21910401919355 0.0236948726274736 0.33673193849032
"ENSG00000198081.6" -1.37515538317746 3.74069518784437 0.0237940066253014 0.337763359673224
"ENSG00000154743.13" 0.962037463386247 4.14221667110346 0.0238419300238711 0.338066341107711
"ENSG00000073536.13" 0.79900425705769 4.78620743517831 0.0240193481467676 0.340202771802603
"ENSG00000107290.9" -0.517047289933167 6.842644734179 0.0242397212946934 0.34294217480223
"ENSG00000184557.3" 0.64416800253617 5.58887571123994 0.0244059881080971 0.344910847496541
"ENSG00000106415.8" -0.810604753587804 4.83488190468962 0.0244830490126684 0.345615871689377
"ENSG00000124380.6" -0.888216458785429 5.22158390094076 0.0246168445056227 0.347051137829083
"ENSG00000164932.8" 1.29625556424174 1.24975807796799 0.0246392937699239 0.347051137829083
"ENSG00000141469.12" 1.24136722587536 1.64057105126538 0.0246795240975272 0.347233259951823
"ENSG00000135407.6" 1.21075187330661 2.50548341560369 0.0247747906385545 0.34818846644395
"ENSG00000116489.8" -0.689666189483381 8.8454975074055 0.0248274915082353 0.34854400054442
"ENSG00000248919.3" -1.40922325167549 3.34727984893654 0.0250077072859042 0.350686911763413
"ENSG00000133083.10" 1.21999947990314 2.93393876271719 0.0251368745376571 0.352110030004912
"ENSG00000176715.11" 0.643638356958728 5.93355073653433 0.0252016142214208 0.352628527263203
"ENSG00000100234.11" 1.35143299558759 2.6156578239269 0.0256248554193545 0.358156633053594
"ENSG00000115271.6" -0.761693122483707 5.37114923990905 0.0256789970411128 0.358519388985635
"ENSG00000254995.4" -1.70706206265082 3.4198180850111 0.0258416585703136 0.359753615764529
"ENSG00000163517.10" 0.836525626206793 4.57369818506261 0.0258564660889687 0.359753615764529
"ENSG00000113068.5" -0.737298813199551 6.36070436405647 0.0258650970745308 0.359753615764529
"ENSG00000126368.5" 1.07928601384284 3.25737757105876 0.0258924355911908 0.359753615764529
"ENSG00000175455.10" -0.705535042657894 5.56404019586722 0.0259107346718831 0.359753615764529
"ENSG00000168264.6" 0.510695686989324 6.86015126293248 0.0259371071354723 0.359753615764529
"ENSG00000249590.3" 1.32288058249787 1.12513391638701 0.0259961323508891 0.360179528726535
"ENSG00000189043.5" 0.527398131886362 7.04933509511834 0.0260296288477252 0.36019869505726
"ENSG00000118046.10" 0.623457619684453 5.75653336484402 0.0260541551578488 0.36019869505726
"ENSG00000144426.14" -1.25451072573329 5.32749092380332 0.026119351970607 0.360653485910711
"ENSG00000134326.7" -1.35101098252665 3.51324168763226 0.0261536128111079 0.360653485910711
"ENSG00000119938.8" -0.622251492228835 5.69658353088922 0.0261721178941415 0.360653485910711
"ENSG00000139352.3" -1.30182665476175 1.05367809910607 0.0262623573991314 0.361505328744104
"ENSG00000107551.16" -1.26621486870977 0.966820656831296 0.0266503651605275 0.365872409441521
"ENSG00000072274.8" 0.502360783772362 9.86396553726666 0.0266582048897473 0.365872409441521
"ENSG00000136048.9" -0.540577774674845 7.0681809666958 0.0266659111213374 0.365872409441521
"ENSG00000104228.8" 1.11804435635321 4.4349539392755 0.0267793201335985 0.367032513770732
"ENSG00000163900.6" -0.911040824169889 5.77817729166601 0.0269471779262863 0.368935582394441
"ENSG00000119596.13" -0.699642557286527 7.68805489389687 0.0271599192880318 0.371448401531695
"ENSG00000053524.7" -1.33138656502313 2.23613887359777 0.0271988157787526 0.371580814060101
"ENSG00000117984.8" 0.552991666105685 8.24760047443817 0.0272672009973334 0.372115374983995
"ENSG00000164056.6" -1.22437894365562 2.48955014594791 0.0273184438662943 0.372241816901616
"ENSG00000255737.2" -1.63359522630094 1.70195948258084 0.0273349993699276 0.372241816901616
"ENSG00000142197.8" 0.50090342938897 7.93918587238839 0.0274365425729465 0.373225010679472
"ENSG00000067182.3" 0.595676067293657 5.94008295768196 0.0275049167614478 0.373755380650485
"ENSG00000103044.6" 1.26190848282847 2.01114638112989 0.0275688122344967 0.374223823703911
"ENSG00000128849.9" 1.02219490782829 3.85275710865455 0.0276723923798364 0.375229380254946
"ENSG00000075089.5" -0.833941608927731 5.73337409422766 0.0277358193311196 0.375688909555389
"ENSG00000174032.12" -0.629578394673079 5.58731859786887 0.0279229100454791 0.377344521645199
"ENSG00000162695.7" 0.950929299035065 4.28891844185603 0.0279360768114518 0.377344521645199
"ENSG00000167525.9" -1.46583739819969 2.21638212555422 0.0279470508208017 0.377344521645199
"ENSG00000196497.11" 1.33979747857564 6.26808113113358 0.0280771132183212 0.378698624627601
"ENSG00000253159.1" 2.81621571300618 3.32463815175475 0.0281255951507755 0.378950682968976
"ENSG00000166197.12" 0.509914923775889 7.83169455415455 0.0281842438284933 0.379339044713869
"ENSG00000181035.9" 1.15963390792552 3.46302211672681 0.0282665075810327 0.38004409082786
"ENSG00000181744.4" -1.0291782317825 4.74682568060149 0.0283554027373792 0.380836713217239
"ENSG00000116473.10" 0.868295788533498 7.10211289910503 0.0284295972609779 0.381279847121952
"ENSG00000100591.3" 0.520073200149409 6.98045126098393 0.0284483508859763 0.381279847121952
"ENSG00000089335.16" -0.956733811231859 3.78701881173178 0.0284797774628172 0.381299252157444
"ENSG00000143502.10" 1.3181093461739 3.56515543713077 0.028654914878495 0.383131821695104
"ENSG00000164603.7" -0.772467278879549 5.26428452111585 0.0286769002479549 0.383131821695104
"ENSG00000168092.9" 0.533161049386693 6.39574748959478 0.0287128788990927 0.383209975569319
"ENSG00000150347.10" -0.568536559813838 6.08774369382823 0.0287591617968653 0.383280380803117
"ENSG00000165194.10" 1.25487594514246 1.28365886167651 0.0288242665102229 0.383280380803117
"ENSG00000077454.11" -0.74621019926526 7.67669790371794 0.0288398386971941 0.383280380803117
"ENSG00000134897.9" 1.03347609251131 3.43495549127464 0.0288721340044086 0.383280380803117
"ENSG00000001461.12" 1.10300116655832 3.38298964924761 0.028890254077175 0.383280380803117
"ENSG00000067082.10" -0.712098651391676 5.06005517676661 0.0288989610181767 0.383280380803117
"ENSG00000144566.6" -0.747543395878133 7.40190284701643 0.0289664771815892 0.383410586285663
"ENSG00000151640.8" 1.251977736086 1.80536881650631 0.0289690678056862 0.383410586285663
"ENSG00000115282.15" -1.00524541991235 4.0832447901956 0.0290664108123775 0.384128579178234
"ENSG00000138119.12" 0.483843030665945 9.07698617157313 0.0291053639893851 0.384128579178234
"ENSG00000130810.15" 0.668489664355187 5.42702513536114 0.0291139201452801 0.384128579178234
"ENSG00000122741.11" -1.73027129642958 1.29993317073279 0.0292035889664044 0.384706495929638
"ENSG00000188878.12" 1.38414121276776 1.00686332181328 0.0292407198723349 0.384706495929638
"ENSG00000121101.11" 1.18140203753675 3.35022548431497 0.0292675750861357 0.384706495929638
"ENSG00000008086.6" -0.990841043291466 7.01075828347435 0.0292787080792428 0.384706495929638
"ENSG00000130158.9" 0.67838512279252 7.15125454640138 0.0293330455964628 0.384861892268398
"ENSG00000117791.11" 1.32849364400992 1.28651836641809 0.0293514802617143 0.384861892268398
"ENSG00000153208.12" 1.21882439064527 2.55467590034117 0.0294076828003968 0.384861892268398
"ENSG00000110931.14" 0.519712547834883 6.31087874381584 0.0294115700357641 0.384861892268398
"ENSG00000137135.13" -1.1825798701305 2.10694789628079 0.0295159678226364 0.385831032616765
"ENSG00000104356.6" 0.706258537856978 5.12259552520145 0.0295605519327197 0.386017104755916
"ENSG00000213398.3" 1.24989218152839 1.30792779189503 0.0297412865376546 0.38715743867799
"ENSG00000172840.2" 0.784483793155236 4.82900261659707 0.029756989833001 0.38715743867799
